,cust_number,buisness_year,doc_id,converted_usd,business_code_enc,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_dueindate,month_of_dueindate,year_of_dueindate,day_of_baselinecreatedate,month_of_baselinecreatedate,year_of_baselinecreatedate,cust_payment_terms_enc,name_customer_enc,due_in_date,clear_date,Aging Bucket
3187,200769623,2020,1930688942.0,28326.325999999997,66,23,3,2020,7,4,2020,23,3,2020,32,2996,2020-04-07,2020-04-10,0-15
3188,140104440,2020,2960628914.0,265502.04,66,14,4,2020,3,5,2020,23,4,2020,5,2565,2020-05-03,2020-05-10,0-15
3189,200769623,2020,1930684282.0,11875.163999999999,66,23,3,2020,7,4,2020,23,3,2020,32,2996,2020-04-07,2020-04-09,0-15
3190,200761734,2020,1930770771.0,19547.752,66,11,4,2020,26,4,2020,11,4,2020,18,1201,2020-04-26,2020-04-24,
3191,200793568,2020,1930706921.0,68526.297,66,27,3,2020,11,4,2020,27,3,2020,18,2652,2020-04-11,2020-04-12,0-15
3192,200769623,2020,1930708330.0,752.668,66,27,3,2020,11,4,2020,27,3,2020,32,3000,2020-04-11,2020-04-13,0-15
3193,100015557,2020,1930630443.0,833.49,66,10,3,2020,25,3,2020,10,3,2020,18,313,2020-03-25,2020-03-27,0-15
3194,200744019,2020,1930752626.0,15090.970999999998,66,7,4,2020,22,4,2020,7,4,2020,18,2795,2020-04-22,2020-05-01,0-15
3195,200769623,2020,1930713784.0,5590.6269999999995,66,28,3,2020,12,4,2020,28,3,2020,32,2999,2020-04-12,2020-04-14,0-15
3196,200769623,2020,1930705276.0,26451.697999999997,66,27,3,2020,11,4,2020,27,3,2020,32,3000,2020-04-11,2020-04-13,0-15
3197,100057168,2020,1930729502.0,56579.907999999996,66,1,4,2020,16,4,2020,1,4,2020,18,557,2020-04-16,2020-04-17,0-15
3198,200726979,2020,1930854529.0,410.13699999999994,66,4,5,2020,19,5,2020,4,5,2020,18,334,2020-05-19,2020-05-13,
3199,200886415,2020,1930572513.0,9722.789999999999,66,2,3,2020,17,3,2020,2,3,2020,18,644,2020-03-17,2020-03-21,0-15
3200,200776463,2020,1930629934.0,13761.544999999998,66,11,3,2020,26,3,2020,11,3,2020,18,1573,2020-03-26,2020-03-30,0-15
3201,200793122,2020,1930607505.0,46811.989,66,6,3,2020,21,3,2020,6,3,2020,18,2919,2020-03-21,2020-03-31,0-15
3202,200769623,2020,1930798153.0,197.10599999999997,66,17,4,2020,2,5,2020,17,4,2020,32,2997,2020-05-02,2020-04-25,
3203,200778870,2020,1930690772.0,24746.665999999997,66,24,3,2020,8,4,2020,24,3,2020,18,419,2020-04-08,2020-04-10,0-15
3204,200875006,2020,1930781116.0,33911.57,66,13,4,2020,28,4,2020,13,4,2020,18,1580,2020-04-28,2020-05-02,0-15
3205,200152991,2020,1930838296.0,1714.188,66,30,4,2020,15,5,2020,30,4,2020,18,1414,2020-05-15,2020-05-17,0-15
3206,200769623,2020,1930647613.0,21606.795,66,15,3,2020,30,3,2020,15,3,2020,32,2996,2020-03-30,2020-04-01,0-15
3207,200744019,2020,1930780180.0,13848.954,66,13,4,2020,28,4,2020,13,4,2020,18,2793,2020-04-28,2020-05-07,0-15
3208,200769623,2020,1930622835.0,54205.095,66,9,3,2020,24,3,2020,9,3,2020,32,3003,2020-03-24,2020-03-25,0-15
3209,200820380,2020,1930857091.0,40711.832,66,6,5,2020,21,5,2020,6,5,2020,18,2542,2020-05-21,2020-05-20,
3210,200761734,2020,1930732478.0,10607.94,66,4,4,2020,19,4,2020,4,4,2020,18,1194,2020-04-19,2020-04-17,
3211,200769623,2020,1930637628.0,24055.667999999998,66,12,3,2020,27,3,2020,12,3,2020,32,3002,2020-03-27,2020-03-29,0-15
3212,200778355,2020,1930709834.0,15681.988,66,26,3,2020,10,4,2020,26,3,2020,18,2901,2020-04-10,2020-04-22,0-15
3213,140104240,2020,2960622752.0,149311.71,66,21,3,2020,8,4,2020,29,3,2020,5,945,2020-04-08,2020-04-13,0-15
3214,200762301,2020,1930800639.0,81095.378,66,18,4,2020,3,5,2020,18,4,2020,24,443,2020-05-03,2020-05-06,0-15
3215,200744019,2020,1930778928.0,4014.4649999999997,66,12,4,2020,27,4,2020,12,4,2020,18,2788,2020-04-27,2020-05-03,0-15
3216,200769623,2020,1930800051.0,22964.703999999998,66,20,4,2020,5,5,2020,20,4,2020,32,2995,2020-05-05,2020-05-06,0-15
3217,200769623,2020,1930719117.0,925.554,66,30,3,2020,14,4,2020,30,3,2020,32,2995,2020-04-14,2020-04-16,0-15
3218,200762301,2020,1930699409.0,38693.668999999994,66,26,3,2020,10,4,2020,26,3,2020,24,442,2020-04-10,2020-04-12,0-15
3219,200726979,2020,1930685737.0,1416.9189999999999,66,24,3,2020,8,4,2020,24,3,2020,18,334,2020-04-08,2020-04-08,0-15
3220,200769369,2020,1930803798.0,33132.715,66,21,4,2020,6,5,2020,21,4,2020,18,784,2020-05-06,2020-05-09,0-15
3221,200148860,2020,1930629393.0,11060.447999999999,66,11,3,2020,26,3,2020,11,3,2020,18,818,2020-03-26,2020-03-21,
3222,200759878,2020,1930571073.0,24062.464999999997,66,27,2,2020,13,3,2020,27,2,2020,32,2387,2020-03-13,2020-03-13,0-15
3223,200726979,2020,1930684780.0,462.84,66,22,3,2020,6,4,2020,22,3,2020,18,327,2020-04-06,2020-03-31,
3224,200744019,2020,1930769637.0,31555.923,66,11,4,2020,26,4,2020,11,4,2020,18,2796,2020-04-26,2020-05-05,0-15
3225,200769623,2020,1930834492.0,7624.623999999999,66,29,4,2020,14,5,2020,29,4,2020,32,3000,2020-05-14,2020-05-16,0-15
3226,200920735,2020,1930769081.0,72548.67899999999,66,14,4,2020,29,4,2020,14,4,2020,18,77,2020-04-29,2020-04-29,0-15
3227,140104409,2020,2960629886.0,77517.35,66,22,4,2020,4,5,2020,24,4,2020,5,1676,2020-05-04,2020-05-09,0-15
3228,200769623,2020,1930788082.0,18521.671,66,16,4,2020,1,5,2020,16,4,2020,32,3000,2020-05-01,2020-05-03,0-15
3229,200744019,2020,1930703606.0,3700.0809999999997,66,26,3,2020,10,4,2020,26,3,2020,18,2797,2020-04-10,2020-04-20,0-15
3230,200762301,2020,1930794704.0,15504.965,66,17,4,2020,2,5,2020,17,4,2020,24,449,2020-05-02,2020-05-03,0-15
3231,100031704,2020,1930604830.0,9830.758,66,5,3,2020,20,3,2020,5,3,2020,18,748,2020-03-20,2020-03-25,0-15
3232,200739006,2020,1930765027.0,32843.86,66,8,4,2020,23,4,2020,8,4,2020,18,47,2020-04-23,2020-04-23,0-15
3233,200707822,2020,1930802341.0,19690.145999999997,66,17,4,2020,2,5,2020,17,4,2020,18,2226,2020-05-02,2020-05-04,0-15
3234,200742521,2020,1930797676.0,15553.110999999999,66,20,4,2020,5,5,2020,20,4,2020,18,1098,2020-05-05,2020-05-07,0-15
3235,140105686,2020,2960617090.0,4957.61,66,1,3,2020,20,3,2020,10,3,2020,5,2712,2020-03-20,2020-03-27,0-15
3236,200769623,2020,1930610827.0,9996.034999999998,66,7,3,2020,22,3,2020,7,3,2020,32,2995,2020-03-22,2020-03-24,0-15
3237,200769623,2020,1930610871.0,712.1869999999999,66,8,3,2020,23,3,2020,8,3,2020,32,2998,2020-03-23,2020-03-26,0-15
3238,200126819,2020,1930839333.0,6975.415999999999,66,5,5,2020,20,5,2020,5,5,2020,18,1846,2020-05-20,2020-05-24,0-15
3239,200762301,2020,1930768655.0,14539.203,66,10,4,2020,25,4,2020,10,4,2020,24,444,2020-04-25,2020-04-27,0-15
3240,200769623,2020,1930747132.0,31609.172,66,6,4,2020,21,4,2020,6,4,2020,32,2998,2020-04-21,2020-04-22,0-15
3241,200230690,2020,1930856768.0,1100.722,66,5,5,2020,24,5,2020,1,5,2020,36,732,2020-05-24,2020-05-21,
3242,200706844,2020,1930687440.0,8534.609999999999,66,25,3,2020,9,4,2020,25,3,2020,18,3069,2020-04-09,2020-04-14,0-15
3243,200793568,2020,1930711422.0,2730.6649999999995,66,27,3,2020,11,4,2020,27,3,2020,18,2656,2020-04-11,2020-04-16,0-15
3244,200331749,2020,1930672649.0,9811.438,66,27,3,2020,11,4,2020,27,3,2020,18,2713,2020-04-11,2020-04-19,0-15
3245,200794332,2020,1930693281.0,17476.55,66,25,3,2020,9,4,2020,25,3,2020,20,626,2020-04-09,2020-04-09,0-15
3246,140104409,2020,2960619114.0,30999.14,66,6,3,2020,19,3,2020,9,3,2020,5,1671,2020-03-19,2020-03-23,0-15
3247,200772670,2020,1930720242.0,34381.452,66,30,3,2020,14,4,2020,30,3,2020,46,193,2020-04-14,2020-04-17,0-15
3248,200707822,2020,1930784036.0,60048.897999999994,66,14,4,2020,29,4,2020,14,4,2020,18,2224,2020-04-29,2020-04-26,
3249,200418007,2020,1930596080.0,72894.605,66,5,3,2020,20,3,2020,5,3,2020,18,94,2020-03-20,2020-03-19,
3250,200029010,2020,1930593652.0,60054.323,66,3,3,2020,18,3,2020,3,3,2020,18,1564,2020-03-18,2020-03-22,0-15
3251,200729942,2020,1930810259.0,9294.082,66,21,4,2020,6,5,2020,21,4,2020,18,2391,2020-05-06,2020-05-08,0-15
3252,200148860,2020,1930774728.0,7769.866999999999,66,10,4,2020,25,4,2020,10,4,2020,18,809,2020-04-25,2020-04-26,0-15
3253,140104409,2020,2960625483.0,88846.68,66,6,4,2020,24,4,2020,14,4,2020,5,1674,2020-04-24,2020-04-29,0-15
3254,200700919,2020,1930627438.0,6844.571999999999,66,11,3,2020,12,4,2020,11,3,2020,11,2901,2020-04-12,2020-04-18,0-15
3255,200762301,2020,1930719788.0,63622.825,66,30,3,2020,14,4,2020,30,3,2020,24,442,2020-04-14,2020-04-16,0-15
3256,200769623,2020,1930855581.0,55508.579,66,4,5,2020,19,5,2020,4,5,2020,32,3000,2020-05-19,2020-05-19,0-15
3257,200769623,2020,1930794807.0,32710.811,66,17,4,2020,2,5,2020,17,4,2020,32,2997,2020-05-02,2020-05-02,0-15
3258,200726979,2020,1930675733.0,691.082,66,20,3,2020,4,4,2020,20,3,2020,18,333,2020-04-04,2020-04-06,0-15
3259,200761734,2020,1930575240.0,11308.716999999999,66,28,2,2020,14,3,2020,28,2,2020,18,1193,2020-03-14,2020-03-13,
3260,200752393,2020,1930754139.0,6094.48,66,6,4,2020,21,4,2020,6,4,2020,18,2383,2020-04-21,2020-04-24,0-15
3261,200803720,2020,1930863600.0,95.92799999999998,66,6,5,2020,24,5,2020,1,5,2020,36,719,2020-05-24,2020-05-15,
3262,200726979,2020,1930828457.0,225.078,66,27,4,2020,12,5,2020,27,4,2020,18,333,2020-05-12,2020-05-04,
3263,200743996,2020,1930732198.0,36728.426,66,3,4,2020,18,4,2020,3,4,2020,18,2621,2020-04-18,2020-04-17,
3264,200769623,2020,1930657371.0,660.8419999999999,66,17,3,2020,1,4,2020,17,3,2020,32,3003,2020-04-01,2020-04-04,0-15
3265,200726979,2020,1930752507.0,413.938,66,3,4,2020,18,4,2020,3,4,2020,18,325,2020-04-18,2020-04-13,
3266,200769623,2020,1930848492.0,6210.196999999999,66,1,5,2020,16,5,2020,1,5,2020,32,3005,2020-05-16,2020-05-17,0-15
3267,102,2020,1930712357.0,5613.888,66,28,3,2020,2,5,2020,28,3,2020,30,1519,2020-05-02,2020-05-18,16-30
3268,200794332,2020,1930620701.0,9943.065999999999,66,10,3,2020,25,3,2020,10,3,2020,20,634,2020-03-25,2020-03-26,0-15
3269,200762301,2020,1930788207.0,21326.829999999998,66,16,4,2020,1,5,2020,16,4,2020,24,448,2020-05-01,2020-05-02,0-15
3270,200769623,2020,1930782858.0,41915.643,66,15,4,2020,30,4,2020,15,4,2020,32,2995,2020-04-30,2020-05-01,0-15
3271,200759878,2020,1930767783.0,22408.225,66,9,4,2020,24,4,2020,9,4,2020,32,2390,2020-04-24,2020-04-24,0-15
3272,200749225,2020,1930637582.0,15859.018,66,11,3,2020,26,3,2020,11,3,2020,18,2919,2020-03-26,2020-04-03,0-15
3273,200723794,2020,1930772800.0,2317.14,66,10,4,2020,25,4,2020,10,4,2020,18,2919,2020-04-25,2020-05-01,0-15
3274,200769623,2020,1930646042.0,34319.263999999996,66,12,3,2020,27,3,2020,12,3,2020,32,2998,2020-03-27,2020-03-26,
3275,200152991,2020,1930837577.0,2887.969,66,1,5,2020,16,5,2020,1,5,2020,18,1420,2020-05-16,2020-05-17,0-15
3276,200769623,2020,1930777073.0,481.88699999999994,66,11,4,2020,26,4,2020,11,4,2020,32,2997,2020-04-26,2020-04-28,0-15
3277,200726979,2020,1930653709.0,11923.401,66,17,3,2020,1,4,2020,17,3,2020,18,330,2020-04-01,2020-04-01,0-15
3278,200769623,2020,1930675621.0,12448.323999999999,66,20,3,2020,4,4,2020,20,3,2020,32,2996,2020-04-04,2020-04-06,0-15
3279,200794332,2020,1930700055.0,24153.891999999996,66,25,3,2020,9,4,2020,25,3,2020,20,634,2020-04-09,2020-04-09,0-15
3280,200769623,2020,1930660759.0,10779.426,66,16,3,2020,31,3,2020,16,3,2020,32,2996,2020-03-31,2020-04-02,0-15
3281,200761734,2020,1930695872.0,21111.418999999998,66,27,3,2020,11,4,2020,27,3,2020,18,1191,2020-04-11,2020-04-08,
3282,100035505,2020,2960629325.0,462.0,66,17,4,2020,1,5,2020,21,4,2020,5,2919,2020-05-01,2020-04-26,
3283,140104429,2020,2960627453.0,39376.51,66,11,4,2020,23,4,2020,13,4,2020,5,642,2020-04-23,2020-05-02,0-15
3284,200769623,2020,1930863256.0,18290.531,66,8,5,2020,23,5,2020,8,5,2020,32,3002,2020-05-23,2020-05-23,0-15
3285,200447006,2020,1930637349.0,14701.568,66,12,3,2020,27,3,2020,12,3,2020,18,2919,2020-03-27,2020-04-05,0-15
3286,200744019,2020,1930760796.0,1061.599,66,9,4,2020,24,4,2020,9,4,2020,18,2794,2020-04-24,2020-05-03,0-15
3287,200799367,2020,1930800147.0,19315.435999999998,66,22,4,2020,7,5,2020,22,4,2020,18,1833,2020-05-07,2020-05-09,0-15
3288,200797452,2020,1930725458.0,13396.992,66,31,3,2020,15,4,2020,31,3,2020,18,2910,2020-04-15,2020-04-26,0-15
3289,200769623,2020,1930851914.0,36369.647999999994,66,2,5,2020,17,5,2020,2,5,2020,32,2996,2020-05-17,2020-05-16,
3290,200769623,2020,1930647188.0,11479.09,66,15,3,2020,30,3,2020,15,3,2020,32,2999,2020-03-30,2020-04-01,0-15
3291,200794332,2020,1930731648.0,9635.92,66,1,4,2020,16,4,2020,1,4,2020,20,632,2020-04-16,2020-04-17,0-15
3292,200706844,2020,1930816126.0,9451.721999999998,66,22,4,2020,7,5,2020,22,4,2020,18,3068,2020-05-07,2020-05-13,0-15
3293,200759878,2020,1930687567.0,5809.103999999999,66,25,3,2020,9,4,2020,25,3,2020,32,2390,2020-04-09,2020-04-11,0-15
3294,200759878,2020,1930670740.0,6198.353,66,20,3,2020,4,4,2020,20,3,2020,32,2386,2020-04-04,2020-04-06,0-15
3295,200769623,2020,1930842952.0,54.501999999999995,66,30,4,2020,15,5,2020,30,4,2020,32,2999,2020-05-15,2020-05-10,
3296,200148860,2020,1930751342.0,31586.953999999998,66,6,4,2020,21,4,2020,6,4,2020,18,815,2020-04-21,2020-04-20,
3297,200776463,2020,1930713643.0,32988.731999999996,66,27,3,2020,11,4,2020,27,3,2020,18,1572,2020-04-11,2020-04-14,0-15
3298,200743618,2020,1930662785.0,15448.369999999997,66,17,3,2020,1,4,2020,17,3,2020,18,2919,2020-04-01,2020-04-05,0-15
3299,200772670,2020,1930629459.0,213.752,66,9,3,2020,24,3,2020,9,3,2020,46,192,2020-03-24,2020-03-19,
3300,100031704,2020,1930648983.0,33939.892,66,16,3,2020,31,3,2020,16,3,2020,18,752,2020-03-31,2020-04-02,0-15
3301,200353024,2020,1930817480.0,3147.438,66,23,4,2020,26,4,2020,16,4,2020,34,730,2020-04-26,2020-04-24,
3302,200735528,2020,1930730972.0,81690.02799999999,66,3,4,2020,18,4,2020,3,4,2020,18,176,2020-04-18,2020-04-22,0-15
3303,200936373,2020,1930794344.0,28014.623,66,16,4,2020,1,5,2020,16,4,2020,18,2657,2020-05-01,2020-05-06,0-15
3304,200353024,2020,1930876834.0,3398.906,66,7,5,2020,24,5,2020,1,5,2020,36,731,2020-05-24,2020-05-21,
3305,200769623,2020,1930760433.0,22425.612999999998,66,8,4,2020,23,4,2020,8,4,2020,32,3000,2020-04-23,2020-04-25,0-15
3306,200769623,2020,1930623383.0,17217.62,66,9,3,2020,24,3,2020,9,3,2020,32,3002,2020-03-24,2020-03-25,0-15
3307,200865666,2020,1930576040.0,65.485,66,27,2,2020,18,3,2020,27,2,2020,26,2328,2020-03-18,2020-03-20,0-15
3308,200707822,2020,1930749331.0,53261.03999999999,66,5,4,2020,20,4,2020,5,4,2020,18,2230,2020-04-20,2020-04-17,
3309,200346918,2020,1930793302.0,32479.523999999998,66,15,4,2020,25,4,2020,15,4,2020,9,2919,2020-04-25,2020-05-06,0-15
3310,200739006,2020,1930784985.0,14909.999999999998,66,17,4,2020,2,5,2020,17,4,2020,18,57,2020-05-02,2020-04-30,
3311,200769623,2020,1930818911.0,3624.145,66,25,4,2020,10,5,2020,25,4,2020,32,3005,2020-05-10,2020-05-11,0-15
3312,200744019,2020,1930806588.0,43878.429,66,20,4,2020,5,5,2020,20,4,2020,18,2795,2020-05-05,2020-05-13,0-15
3313,200769623,2020,1930593606.0,31041.394999999997,66,4,3,2020,19,3,2020,4,3,2020,32,3001,2020-03-19,2020-03-20,0-15
3314,200793568,2020,1930763595.0,70170.849,66,9,4,2020,24,4,2020,9,4,2020,18,2654,2020-04-24,2020-04-28,0-15
3315,200780383,2020,1930594610.0,50182.229999999996,66,3,3,2020,18,3,2020,3,3,2020,18,1867,2020-03-18,2020-03-22,0-15
3316,200148860,2020,1930866463.0,10527.958,66,7,5,2020,22,5,2020,7,5,2020,18,814,2020-05-22,2020-05-19,
3317,200707822,2020,1930877036.0,47059.312999999995,66,7,5,2020,22,5,2020,7,5,2020,18,2222,2020-05-22,2020-05-18,
3318,140104249,2020,2960627896.0,88099.74,66,14,4,2020,4,5,2020,24,4,2020,5,2574,2020-05-04,2020-05-10,0-15
3319,200418007,2020,1930639641.0,2630.74,66,12,3,2020,16,5,2020,12,3,2020,31,91,2020-05-16,2020-05-12,
3320,200561861,2020,1930725809.0,20567.077999999998,66,2,4,2020,17,4,2020,2,4,2020,18,557,2020-04-17,2020-04-18,0-15
3321,200762301,2020,1930671162.0,11533.998,66,20,3,2020,4,4,2020,20,3,2020,24,443,2020-04-04,2020-04-05,0-15
3322,200769623,2020,1930573769.0,6136.465999999999,66,27,2,2020,13,3,2020,27,2,2020,32,3005,2020-03-13,2020-03-14,0-15
3323,200769623,2020,1930673252.0,34109.075,66,21,3,2020,5,4,2020,21,3,2020,32,3000,2020-04-05,2020-04-04,
3324,140104409,2020,2960627334.0,87262.08,66,8,4,2020,27,4,2020,17,4,2020,5,1669,2020-04-27,2020-05-02,0-15
3325,200769623,2020,1930842988.0,27102.726,66,30,4,2020,15,5,2020,30,4,2020,32,2995,2020-05-15,2020-05-18,0-15
3326,200769623,2020,1930853369.0,24869.635000000002,66,3,5,2020,18,5,2020,3,5,2020,32,3000,2020-05-18,2020-05-19,0-15
3327,200769623,2020,1930778878.0,20917.477,66,12,4,2020,27,4,2020,12,4,2020,32,2998,2020-04-27,2020-04-28,0-15
3328,140104552,2020,2960623421.0,22377.5,66,24,3,2020,9,4,2020,30,3,2020,5,2820,2020-04-09,2020-04-26,16-30
3329,200769623,2020,1930785546.0,930.433,66,16,4,2020,1,5,2020,16,4,2020,32,3001,2020-05-01,2020-05-03,0-15
3330,200723794,2020,1930825438.0,18683.175,66,24,4,2020,9,5,2020,24,4,2020,18,1912,2020-05-09,2020-05-10,0-15
3331,200747369,2020,1930774851.0,47353.768000000004,66,10,4,2020,25,4,2020,10,4,2020,18,2437,2020-04-25,2020-04-22,
3332,200769623,2020,1930854391.0,999.6699999999998,66,4,5,2020,19,5,2020,4,5,2020,32,3000,2020-05-19,2020-05-19,0-15
3333,200794332,2020,1930609280.0,26801.782,66,6,3,2020,21,3,2020,6,3,2020,20,632,2020-03-21,2020-03-21,0-15
3334,200726979,2020,1930718481.0,265.104,66,30,3,2020,14,4,2020,30,3,2020,18,329,2020-04-14,2020-04-08,
3335,200759878,2020,1930767449.0,9524.724999999999,66,9,4,2020,24,4,2020,9,4,2020,32,2388,2020-04-24,2020-04-26,0-15
3336,200705742,2020,1930839239.0,3451.8679999999995,66,30,4,2020,3,6,2020,30,4,2020,19,843,2020-06-03,2020-05-29,
3337,200762301,2020,1930709169.0,89267.318,66,26,3,2020,10,4,2020,26,3,2020,24,445,2020-04-10,2020-04-12,0-15
3338,200761734,2020,1930809955.0,76090.12599999999,66,22,4,2020,7,5,2020,22,4,2020,18,1199,2020-05-07,2020-05-07,0-15
3339,200723794,2020,1930760423.0,73021.86499999999,66,7,4,2020,22,4,2020,7,4,2020,18,1913,2020-04-22,2020-04-25,0-15
3340,200833713,2020,1930633958.0,9368.688,66,12,3,2020,27,3,2020,12,3,2020,18,1437,2020-03-27,2020-03-30,0-15
3341,200752302,2020,1930636921.0,13605.409999999998,66,12,3,2020,27,3,2020,12,3,2020,18,1587,2020-03-27,2020-03-29,0-15
3342,140104409,2020,2960625210.0,214434.89,66,28,3,2020,11,4,2020,1,4,2020,5,1677,2020-04-11,2020-04-15,0-15
3343,200230690,2020,1930808103.0,221.42399999999998,66,21,4,2020,9,5,2020,16,4,2020,36,732,2020-05-09,2020-04-29,
3344,200769623,2020,1930709274.0,4616.1359999999995,66,28,3,2020,12,4,2020,28,3,2020,32,3004,2020-04-12,2020-04-14,0-15
3345,140106408,2020,2960618200.0,71300.71,66,1,3,2020,11,3,2020,1,3,2020,5,2987,2020-03-11,2020-03-21,0-15
3346,200726979,2020,1930655466.0,10000.472999999998,66,16,3,2020,31,3,2020,16,3,2020,18,329,2020-03-31,2020-03-31,0-15
3347,140106293,2020,2960622355.0,310.24,66,19,3,2020,6,4,2020,27,3,2020,5,2919,2020-04-06,2020-04-13,0-15
3348,200759878,2020,1930685041.0,10176.502,66,22,3,2020,6,4,2020,22,3,2020,32,2390,2020-04-06,2020-04-08,0-15
3349,200704858,2020,1930683689.0,28146.019999999997,66,22,3,2020,6,4,2020,22,3,2020,18,2968,2020-04-06,2020-04-11,0-15
3350,200769623,2020,1930853287.0,25599.0,66,3,5,2020,18,5,2020,3,5,2020,32,2996,2020-05-18,2020-05-20,0-15
3351,140104429,2020,2960619048.0,99074.02,66,7,3,2020,27,3,2020,17,3,2020,5,636,2020-03-27,2020-04-02,0-15
3352,200152991,2020,1930769312.0,2576.1539999999995,66,10,4,2020,25,4,2020,10,4,2020,18,1413,2020-04-25,2020-04-27,0-15
3353,200762301,2020,1930773176.0,55915.03399999999,66,10,4,2020,25,4,2020,10,4,2020,24,444,2020-04-25,2020-04-27,0-15
3354,200769623,2020,1930853607.0,11454.771999999999,66,4,5,2020,19,5,2020,4,5,2020,32,3003,2020-05-19,2020-05-19,0-15
3355,200769623,2020,1930584618.0,35084.223999999995,66,1,3,2020,16,3,2020,1,3,2020,32,2997,2020-03-16,2020-03-14,
3356,200769623,2020,1930724175.0,2801.372,66,1,4,2020,16,4,2020,1,4,2020,32,2999,2020-04-16,2020-04-17,0-15
3357,140106408,2020,2960626949.0,818.4,66,6,4,2020,29,3,2020,19,3,2020,5,2987,2020-03-29,2020-04-14,16-30
3358,200726979,2020,1930581660.0,207.977,66,27,2,2020,13,3,2020,27,2,2020,18,329,2020-03-13,2020-03-05,
3359,200769623,2020,1930571317.0,23045.757,66,27,2,2020,13,3,2020,27,2,2020,32,3001,2020-03-13,2020-03-15,0-15
3360,200706844,2020,1930636680.0,3106.754,66,12,3,2020,27,3,2020,12,3,2020,18,3069,2020-03-27,2020-04-02,0-15
3361,200132251,2020,1930822263.0,724.2059999999999,66,30,4,2020,15,5,2020,30,4,2020,18,2919,2020-05-15,2020-05-24,0-15
3362,140104340,2020,2960625141.0,44052.4,66,30,3,2020,11,4,2020,1,4,2020,5,580,2020-04-11,2020-04-17,0-15
3363,200780383,2020,1930621752.0,4194.701,66,9,3,2020,24,3,2020,9,3,2020,18,1872,2020-03-24,2020-03-27,0-15
3364,200762950,2020,1930786304.0,65654.988,66,16,4,2020,1,5,2020,16,4,2020,18,1225,2020-05-01,2020-05-05,0-15
3365,200519201,2020,1930846939.0,15454.788999999999,66,1,5,2020,16,5,2020,1,5,2020,18,1571,2020-05-16,2020-05-17,0-15
3366,200711029,2020,1930819700.0,1526.238,66,23,4,2020,8,5,2020,23,4,2020,18,3025,2020-05-08,2020-05-15,0-15
3367,200726979,2020,1930800549.0,25.010999999999996,66,19,4,2020,4,5,2020,19,4,2020,18,328,2020-05-04,2020-04-30,
3368,200769623,2020,1930699714.0,7261.834999999999,66,26,3,2020,10,4,2020,26,3,2020,32,2999,2020-04-10,2020-04-11,0-15
3369,200769623,2020,1930749422.0,6078.974999999999,66,6,4,2020,21,4,2020,6,4,2020,32,3000,2020-04-21,2020-04-23,0-15
3370,140105686,2020,2960629860.0,40597.7,66,21,4,2020,2,5,2020,22,4,2020,5,2708,2020-05-02,2020-05-08,0-15
3371,200794332,2020,1930794890.0,9943.065999999999,66,20,4,2020,5,5,2020,20,4,2020,20,626,2020-05-05,2020-05-06,0-15
3372,100031704,2020,1930638603.0,77622.85299999999,66,12,3,2020,27,3,2020,12,3,2020,18,755,2020-03-27,2020-03-29,0-15
3373,200769623,2020,1930706989.0,8841.042,66,27,3,2020,11,4,2020,27,3,2020,32,2996,2020-04-11,2020-04-13,0-15
3374,200749225,2020,1930787778.0,38683.462999999996,66,16,4,2020,1,5,2020,16,4,2020,18,2919,2020-05-01,2020-05-08,0-15
3375,200769623,2020,1930822271.0,205.919,66,27,4,2020,12,5,2020,27,4,2020,32,2999,2020-05-12,2020-05-05,
3376,200771157,2020,1930859055.0,9558.171,66,4,5,2020,19,5,2020,4,5,2020,18,3035,2020-05-19,2020-05-25,0-15
3377,140104429,2020,2960626317.0,46630.08,66,3,4,2020,20,4,2020,10,4,2020,5,646,2020-04-20,2020-04-27,0-15
3378,200759878,2020,1930711468.0,9531.382,66,29,3,2020,13,4,2020,29,3,2020,32,2386,2020-04-13,2020-04-15,0-15
3379,200794332,2020,1930671828.0,6155.163,66,21,3,2020,5,4,2020,21,3,2020,20,633,2020-04-05,2020-04-06,0-15
3380,200275115,2020,1930797408.0,33031.18,66,19,4,2020,4,5,2020,19,4,2020,18,2474,2020-05-04,2020-05-02,
3381,200769623,2020,1930693584.0,17019.086,66,25,3,2020,9,4,2020,25,3,2020,32,2995,2020-04-09,2020-04-11,0-15
3382,200712105,2020,1930691373.0,45380.524,66,24,3,2020,8,4,2020,24,3,2020,18,3011,2020-04-08,2020-04-12,0-15
3383,200759878,2020,1930646837.0,13112.141,66,13,3,2020,28,3,2020,13,3,2020,32,2388,2020-03-28,2020-03-30,0-15
